sirka,delka,nadmorska_vyska,max_teplota,extremni_srazky
0.0,0.3076923076923077,0.7395715896279594,0.15897435897435896,1
0.0,0.3076923076923077,0.7395715896279594,0.09230769230769231,0
0.0,0.3076923076923077,0.7395715896279594,0.14871794871794872,1
0.0,0.38461538461538436,0.8162344983089065,0.1,0
0.0,0.38461538461538436,0.8162344983089065,0.2641025641025641,0
0.0,0.38461538461538436,0.8162344983089065,0.23076923076923078,0
0.0,0.38461538461538436,0.8162344983089065,0.34615384615384615,0
0.0,0.38461538461538436,0.8162344983089065,0.16153846153846155,1
0.0,0.38461538461538436,0.8162344983089065,0.5051282051282051,0
0.0,0.38461538461538436,0.8162344983089065,0.6076923076923076,0
0.0,0.38461538461538436,0.8162344983089065,0.6333333333333333,0
0.0,0.38461538461538436,0.8162344983089065,0.658974358974359,0
0.0,0.38461538461538436,0.8162344983089065,0.45897435897435895,1
0.0,0.38461538461538436,0.8162344983089065,0.8282051282051283,0
0.0,0.38461538461538436,0.8162344983089065,0.7538461538461538,1
0.0,0.38461538461538436,0.8162344983089065,0.4897435897435898,1
0.0,0.38461538461538436,0.8162344983089065,0.7538461538461538,0
0.0,0.38461538461538436,0.8162344983089065,0.5128205128205128,0
0.0,0.38461538461538436,0.8162344983089065,0.4717948717948718,0
0.0,0.38461538461538436,0.8162344983089065,0.2948717948717949,1
0.0,0.38461538461538436,0.8162344983089065,0.06153846153846155,0
0.0,0.38461538461538436,0.8162344983089065,0.025641025641025647,1
0.0,0.38461538461538436,0.8162344983089065,0.15897435897435896,0
0.0,0.38461538461538436,0.8162344983089065,0.1794871794871795,1
0.0,0.38461538461538436,0.8162344983089065,0.16666666666666669,0
0.0,0.38461538461538436,0.8162344983089065,0.3076923076923077,0
0.0,0.38461538461538436,0.8162344983089065,0.20512820512820512,0
0.0,0.38461538461538436,0.8162344983089065,0.5794871794871794,0
0.0,0.38461538461538436,0.8162344983089065,0.4102564102564103,0
0.0,0.38461538461538436,0.8162344983089065,0.6,0
0.0,0.38461538461538436,0.8162344983089065,0.6307692307692307,0
0.0,0.38461538461538436,0.8162344983089065,0.8025641025641026,0
0.0,0.38461538461538436,0.8162344983089065,0.6461538461538462,0
0.0,0.38461538461538436,0.8162344983089065,0.8051282051282052,0
0.0,0.38461538461538436,0.8162344983089065,0.3923076923076923,1
0.0,0.38461538461538436,0.8162344983089065,0.23333333333333334,1
0.0,0.38461538461538436,0.8162344983089065,0.2769230769230769,1
0.0,0.38461538461538436,0.8162344983089065,0.2743589743589744,1
0.0,0.38461538461538436,0.8162344983089065,0.4,1
0.0,0.38461538461538436,0.8162344983089065,0.39487179487179486,0
0.0,0.38461538461538436,0.8162344983089065,0.3923076923076923,0
0.0,0.38461538461538436,0.8162344983089065,0.14871794871794872,0
0.0,0.38461538461538436,0.8162344983089065,0.14615384615384616,0
0.0,0.46153846153846145,0.4216459977452086,0.12051282051282051,0
0.0,0.46153846153846145,0.4216459977452086,0.3384615384615385,0
0.0,0.46153846153846145,0.4216459977452086,0.258974358974359,0
0.0,0.46153846153846145,0.4216459977452086,0.37948717948717947,0
0.0,0.46153846153846145,0.4216459977452086,0.19743589743589746,1
0.0,0.46153846153846145,0.4216459977452086,0.5717948717948718,0
0.0,0.46153846153846145,0.4216459977452086,0.658974358974359,0
0.0,0.46153846153846145,0.4216459977452086,0.6743589743589744,0
0.0,0.46153846153846145,0.4216459977452086,0.7230769230769231,0
0.0,0.46153846153846145,0.4216459977452086,0.5076923076923077,1
0.0,0.46153846153846145,0.4216459977452086,0.858974358974359,0
0.0,0.46153846153846145,0.4216459977452086,0.5461538461538462,1
0.0,0.46153846153846145,0.4216459977452086,0.7923076923076923,0
0.0,0.46153846153846145,0.4216459977452086,0.5692307692307692,0
0.0,0.46153846153846145,0.4216459977452086,0.6179487179487179,0
0.0,0.46153846153846145,0.4216459977452086,0.37435897435897436,1
0.0,0.46153846153846145,0.4216459977452086,0.11282051282051282,0
0.0,0.46153846153846145,0.4216459977452086,0.2743589743589744,0
0.0,0.46153846153846145,0.4216459977452086,0.24102564102564103,1
0.0,0.46153846153846145,0.4216459977452086,0.07435897435897436,0
0.0,0.46153846153846145,0.4216459977452086,0.44358974358974357,0
